name,categories,address,lat,lng,price,likes,photos,tips,rating,ratingSignals
Dunkin',Donut Shop,"Riyadh (diplomatic quarter), الرياض, المملكة العربية السعودية",24.67908619060861,46.62331095340728,Cheap,7.0,7,0,7.5,8.0
7Rips,New American Restaurant,"الرياض 12512, المملكة العربية السعودية",24.679085,46.622971,Expensive,2.0,13,1,,
ن,Café,"الرياض 12523, المملكة العربية السعودية",24.681238,46.62062,Cheap,0.0,0,0,,
Nine Soft Serve,Dessert Shop,"الرياض 12512, المملكة العربية السعودية",24.678809,46.622876,Cheap,22.0,153,3,7.5,30.0
Serge Kindi,Coffee Shop,"الرياض 12512, المملكة العربية السعودية",24.677823,46.623299,Cheap,0.0,2,0,,
dr.CAFE COFFEE (د. كيف),Coffee Shop,"Kindi Plaza, Diplomatic Quarters (Amr Ibn Umaiyyah Ad Damri), Riyadh 11693, المملكة العربية السعودية",24.681950134645646,46.62335434844138,Cheap,406.0,216,196,8.9,462.0
Kudu (كودو),Fast Food Restaurant,"Diplomatic Quarter, الرياض, المملكة العربية السعودية",24.68145982420415,46.623480335655,Cheap,17.0,28,4,7.2,26.0
Rendezvous Cafe,Café,المملكة العربية السعودية,24.68212456113035,46.62385784248883,Cheap,0.0,0,0,,
House Of Donuts (بيت الدونات),Donut Shop,"السفارات ( ساحة الكندي ) Diplomatic Quarters (دوار ٤ Roundabout 4), الرياض, المملكة العربية السعودية",24.681664975037823,46.62342444192477,Cheap,2.0,5,0,,
3&B Sweets,Food Truck,"الرياض 12511, المملكة العربية السعودية",24.676399,46.624595,Cheap,0.0,5,0,,
Java Time (جافا تايم),"Coffee Shop, Café","طريق الملك خالد, الرياض 12322, المملكة العربية السعودية",24.67863548645024,46.648367757193114,Cheap,77.0,57,5,9.0,83.0
quick bite (مجلس التعاون),Food Truck,"الرياض 12324, المملكة العربية السعودية",24.68104615179573,46.64319039632238,Cheap,3.0,3,2,,
D&Q,American Restaurant,"الرياض, المملكة العربية السعودية",24.679764549993983,46.65315879976368,Moderate,1.0,1,0,,
Kudu (كودو),"Fast Food Restaurant, Sandwich Place","Dove Plaza (Umm Al-Hamam St.), الرياض, المملكة العربية السعودية",24.67961378540641,46.654518312544916,Cheap,20.0,19,3,6.0,39.0
فوال تلال الطائف,Falafel Restaurant,"Umm Al-Hamam St., الرياض, المملكة العربية السعودية",24.682045813435998,46.65388075838204,Cheap,62.0,25,8,8.2,74.0
Burger King,Fast Food Restaurant,"Dove Plaza (Umm Al-Hamam St.), الرياض, المملكة العربية السعودية",24.68059677331243,46.6540319844625,Cheap,35.0,29,4,6.2,60.0
KFC,"Fast Food Restaurant, Fried Chicken Joint","Umm Al-Hamam St., الرياض, المملكة العربية السعودية",24.678189737191637,46.655656228862675,Cheap,34.0,11,4,5.8,67.0
Popeye's (پوپايز),Fried Chicken Joint,"الرياض, المملكة العربية السعودية",24.680318,46.653607,Cheap,5.0,2,0,,
Domino's Pizza,Pizza Place,"Dove Plaza (Umm Al-Hamam St.), الرياض, المملكة العربية السعودية",24.679899560303692,46.65366787810002,Cheap,10.0,14,0,7.3,13.0
Dairy Queen,"Ice Cream Shop, Burger Joint, American Restaurant","Dove Plaza (Umm Al Hamam St.), الرياض, المملكة العربية السعودية",24.680093560408,46.653579187891005,Cheap,74.0,47,12,6.8,107.0
Breakfast To Breakfast,Breakfast Spot,"Dove plaza, الرياض, المملكة العربية السعودية",24.6797275780976,46.653969556507356,Cheap,6.0,3,2,5.5,12.0
grill & chill,American Restaurant,"الرياض, المملكة العربية السعودية",24.68008,46.653457,Moderate,1.0,2,0,,
Rondo's,Café,المملكة العربية السعودية,24.67971,46.653929,Cheap,0.0,1,0,,
Rondo's,Café,المملكة العربية السعودية,24.679674,46.653927,Cheap,1.0,1,0,,
Takfa Shawarma,Shawarma Place,"Dove Plaza (Umm Al-Hamam St.), الرياض, المملكة العربية السعودية",24.679839277763573,46.653889422987106,,0.0,4,0,,
CaliBurger (كالي برجر) (كالي برجر),Burger Joint,"Dove plaza, الرياض, المملكة العربية السعودية",24.679676,46.654207,Cheap,2.0,2,0,,
Broadway,Café,"Dove Plaza (Umm Al-Hamam St.), الرياض, المملكة العربية السعودية",24.679602127818647,46.6537055877501,Cheap,0.0,0,0,,
Doe (دو),"Sandwich Place, Salad Place","2448 Prince Sultan Bin Abdulaziz Rd, الرياض 12314, المملكة العربية السعودية",24.68136222699304,46.667244565580795,Cheap,150.0,194,40,8.3,214.0
Mikado House (بيت ميكادو),Turkish Restaurant,"Prince Turki St (Prince Sultan Bin Abdulaziz St.), الرياض, المملكة العربية السعودية",24.68126246543449,46.66655533988593,Moderate,269.0,301,129,7.5,401.0
شاي الضحى,Food Truck,"الرياض 12321, المملكة العربية السعودية",24.679460194656247,46.66633051306796,Cheap,3.0,9,0,,
شونيز Shuneez,Burger Joint,المملكة العربية السعودية,24.681406605533482,46.66727051794842,Cheap,22.0,22,7,7.2,31.0
Glaze Donuts,Donut Shop,"شارع الأمير سلطان بن عبدالعزيز, الرياض 12312, المملكة العربية السعودية",24.682095,46.667207,Cheap,1.0,11,0,,
أوتشو 8 Och,Food Truck,"الرياض 12321, المملكة العربية السعودية",24.67968950328409,46.66675014154978,Cheap,1.0,1,0,,
Brain Freeze,Food Truck,"الرياض, المملكة العربية السعودية",24.679596,46.666436,Cheap,1.0,0,0,,
Subway (صب واي),Sandwich Place,"At National Water Company (King Fahad Road), الرياض, المملكة العربية السعودية",24.6768334564367,46.67109279603133,Cheap,0.0,1,0,,
Painted Sandwich,Burger Joint,"Turki Alawal Street (3), الرياض 12322, المملكة العربية السعودية",24.679519,46.66608400000001,Cheap,3.0,1,0,,
Almajlas Coffee Shop (مقهى المجلس),Café,المملكة العربية السعودية,24.682397768008503,46.66985871895864,Cheap,28.0,12,3,7.8,36.0
Sudairy’s,Café,"الرياض 12312, المملكة العربية السعودية",24.679952,46.675049,Cheap,3.0,2,0,,
Java Time (جافا تايم),Coffee Shop,"شارع التخصصي | Takassussi St (Takhassusi St.), الرياض, المملكة العربية السعودية",24.68093564831873,46.67719544069777,Cheap,995.0,1126,162,8.9,1198.0
مطعم الخيمه,Fast Food Restaurant,"الرياض, المملكة العربية السعودية",24.68183082993074,46.677110090452565,Cheap,1.0,5,1,,
جافا كافيه,"Coffee Shop, Café","شارع التخصصي Takhassusi St (Makkah Rd.), الرياض, المملكة العربية السعودية",24.678069522058912,46.67875579921627,Cheap,93.0,65,14,7.6,124.0
مطعم مرجان البخاري,"Indian Restaurant, Middle Eastern Restaurant","خالد بن الوليد, الرياض, المملكة العربية السعودية",24.679744238464647,46.67775037951794,Moderate,39.0,31,13,7.5,54.0
Al-Falak Pastry الفلك للحلويات,Dessert Shop,"Takhasusi Road, الرياض, المملكة العربية السعودية",24.67914943706345,46.67837369566293,Cheap,81.0,34,33,8.1,102.0
Patisserie Jareer (حلويات جرير القباني),"Dessert Shop, Bakery","Takhassusi, الرياض, المملكة العربية السعودية",24.678188296202368,46.67816274219857,Cheap,47.0,26,7,7.7,61.0
Rozana Lounge (روزنة لاونج),"Lounge, Breakfast Spot, Theme Restaurant","Takhasusi Road (King Fahd Rd), الرياض, المملكة العربية السعودية",24.678254861714287,46.68633785098728,Expensive,1157.0,2615,501,7.8,1713.0
Pigeons tower,Asian Restaurant,"شارع التخصصي, المملكة العربية السعودية",24.67793659472333,46.68683513387624,Moderate,2.0,26,0,,
SkyView Restaurant (برج بنك البلاد),Bakery,"Riyadh (Riyadh), الرياض 12711, المملكة العربية السعودية",24.677609,46.68763,Cheap,2.0,21,0,,
dr.CAFE COFFEE (د.كيف),Coffee Shop,"SMCH Clinics B1 (King Fahd Road), الرياض 65724, المملكة العربية السعودية",24.679472956253186,46.686706152227,Cheap,36.0,17,79,8.9,49.0
Starbucks,Coffee Shop,"Tamimi Market, الرياض, المملكة العربية السعودية",24.678129,46.679802,Cheap,1.0,1,0,8.1,1.0
McDonald's ماكدونالدز | DriveThru طلبات سيارات,Fast Food Restaurant,"الرياض, المملكة العربية السعودية",24.680373557947522,46.67928404111677,Cheap,2.0,1,0,7.2,2.0
Al's Gourmet,"Café, Sandwich Place","3198 Abu Hadriyyah, Al Mathar Ash Shamali, Riyadh 12312 6186 Abu Hadriyyah, Al Mathar Ash Shamali, Riyadh 12312 (Takhassousi St.), Riyadh 12312, المملكة العربية السعودية",24.675938833325443,46.67511731386185,Cheap,2.0,7,2,,
instagram: hilalicool,"Café, Coffee Shop","takhassusi street, الرياض, المملكة العربية السعودية",24.68112,46.677169,Cheap,0.0,0,0,,
Subway CDC,Sandwich Place,المملكة العربية السعودية,24.67946641222839,46.68461826761686,Cheap,0.0,4,0,,
Pizza Inn,Pizza Place,"Kurais (Takhasusi), الرياض, المملكة العربية السعودية",24.676336810249854,46.675567869520165,Cheap,6.0,6,1,6.1,9.0
Just around the corner,Burger Joint,المملكة العربية السعودية,24.676103,46.676577,Cheap,0.0,0,0,,
Starbucks,Coffee Shop,"King Fahad Rd. (Khurais Rd.), الرياض 12611, المملكة العربية السعودية",24.678637,46.691133,Cheap,52.0,357,7,9.3,56.0
Dish resturant at Aloft Hotel,Restaurant,"Olaya st, الرياض, المملكة العربية السعودية",24.679489771253518,46.69242518229689,Moderate,25.0,50,3,7.2,36.0
Lenôtre لينوتر,"French Restaurant, Chocolate Shop, Café","الرياض 12311, المملكة العربية السعودية",24.679968,46.687547,Expensive,15.0,18,0,8.3,15.0
dr.CAFE COFFEE | (د. كيف),"Coffee Shop, Café, Sandwich Place","SMCH Tower 2 (King Fahd Road), الرياض 65724, المملكة العربية السعودية",24.68038227244125,46.68736884726314,Cheap,67.0,38,93,8.6,91.0
dr.CAFE COFFEE (د. كيف),"Coffee Shop, Café, Sandwich Place","SMCH Tower 1 (King Fahd Road), الرياض 65724, المملكة العربية السعودية",24.68046759345096,46.6875587966349,Cheap,88.0,48,93,8.5,114.0
Holiday Inn - Oasis Restaurant,"Hotel, Restaurant, Buffet",المملكة العربية السعودية,24.6782267029492,46.691529664903726,,6.0,29,3,5.5,18.0
Majlisna Restaurant,Middle Eastern Restaurant,"Andalusia Hotel Olya (Olya Street), الرياض 12211, المملكة العربية السعودية",24.681283,46.689792,Moderate,8.0,21,3,7.2,10.0
dr.CAFE COFFEE (د. كيف),"Coffee Shop, Café, Sandwich Place","SMCH Tower 3 (King Fahd Road), الرياض 65724, المملكة العربية السعودية",24.68096837253389,46.68739863115572,Cheap,49.0,29,45,7.8,69.0
ريتش Rich,Fast Food Restaurant,"الرياض 12311, المملكة العربية السعودية",24.681128,46.686691,Cheap,3.0,1,1,,
java zone (منطقة قهوة),Café,المملكة العربية السعودية,24.680045,46.689211,Cheap,5.0,9,4,,
مطعم مجلسنا,Restaurant,"الرياض 12211, المملكة العربية السعودية",24.681571,46.689815,Moderate,1.0,2,1,,
مطعم روابي الإسكان,Halal Restaurant,"Olaya (Olaya), الرياض, المملكة العربية السعودية",24.679314,46.690102,,0.0,7,0,,
سلطنة السمر,Café,"طريق الملك فهد تقاطع طريق خريص, الرياض, المملكة العربية السعودية",24.68022599141292,46.689118137142046,Cheap,3.0,6,2,,
ICe Cream Lulu,Ice Cream Shop,المملكة العربية السعودية,24.68202635086373,46.68679268232298,Cheap,0.0,0,0,,
رتش وجبات سريعة,Gastropub,"Riad 12311, المملكة العربية السعودية",24.680843,46.685714,Expensive,0.0,1,0,,
Second Cup,Café,المملكة العربية السعودية,24.68045033503089,46.687553042295185,Cheap,0.0,1,2,,
Burgerizzer,American Restaurant,المملكة العربية السعودية,24.678216357620943,46.68143464222637,Moderate,1.0,2,1,,
The Terrace,Snack Place,"Makkah AlMukarramah Branch Rd, الرياض 12611, المملكة العربية السعودية",24.679112,46.691449,Cheap,2.0,11,0,,
Chocoline,Dessert Shop,المملكة العربية السعودية,24.6818622111818,46.690358738394565,Cheap,0.0,2,0,,
Eldorado Cafe,Café,المملكة العربية السعودية,24.677281586603346,46.68525501701593,Cheap,4.0,8,4,6.1,8.0
Red Onion (مطعم البصل الأحمر),Indian Restaurant,المملكة العربية السعودية,24.67859085936165,46.69300042530722,Moderate,4.0,4,2,,
غصن الكاري New Guthu,Indian Restaurant,المملكة العربية السعودية,24.67806136891377,46.69311836101113,Moderate,0.0,1,0,,
بوفيه الحاره,Snack Place,"Al-mazraa, الرياض, المملكة العربية السعودية",24.680989,46.686566,Cheap,0.0,0,0,,
جزر الفلك للحلويات,Bakery,المملكة العربية السعودية,24.68039485787937,46.68718889822127,Cheap,0.0,0,0,,
Nice Fast Food,Snack Place,المملكة العربية السعودية,24.68019676208496,46.68730926513672,Cheap,1.0,0,1,,
مطعم فروج الكروان carwan resaurnt,Turkish Restaurant,المملكة العربية السعودية,24.677780216311394,46.693264601670045,Moderate,2.0,1,1,,
SMN Coffee Shop,Café,"الرياض, المملكة العربية السعودية",24.680413539259124,46.6875143636285,Cheap,0.0,1,2,,
Dunkin' Donuts (دانكن دونتس),Donut Shop,"Makkah al Mukarramah Rd., الرياض 12611, المملكة العربية السعودية",24.680918609797345,46.69442654076025,Cheap,520.0,570,69,8.8,626.0
Burger king (برجر كنج),Fast Food Restaurant,"Makkah road (olaya), الرياض, المملكة العربية السعودية",24.68177885522057,46.69451344599496,Cheap,55.0,42,6,7.0,84.0
